Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2016-11-01,992.6355590820312,1046.5620050345804,894.8787430188715,1046.5620050345804,54418020
2016-12-01,1031.6683349609375,1037.3597478956756,935.7650510318623,993.0497136891205,41661230
2017-01-01,972.4650268554688,1042.3099347724208,959.4903950878559,1032.1265481777002,59700074
2017-02-01,1078.6541748046875,1117.470417283721,941.6492400829163,970.9527696163838,67284244
2017-03-01,1063.586669921875,1131.5314145784753,1052.3026056625004,1084.623910647759,47388540
2017-04-01,994.1985473632812,1071.1094063714247,985.2982127291995,1064.9862819577047,43460404
2017-05-01,1113.79638671875,1153.5748062203875,992.1648497527628,994.1985591026644,51544820
2017-06-01,1033.211669921875,1184.8026698337203,1016.0450534729973,1106.5360411633262,51191716
2017-07-01,1102.01318359375,1143.142978948886,1028.4660118104175,1042.5739306840442,45807876
2017-08-01,1107.136474609375,1130.8859246698462,1091.0595240076664,1108.7552139109343,32619012
2017-09-01,1080.348876953125,1126.9387924071507,1073.94029351197,1099.8851653560544,33580344
2017-10-01,1163.7493896484375,1170.8454225121475,1075.226336362908,1080.3488067417723,35633200
2017-11-01,1172.6983642578125,1235.135503363035,1146.8385632110671,1166.9171436528252,39628200
2017-12-01,1201.2490234375,1204.6732641427163,1109.2609481282152,1171.8092825318608,40300720
2018-01-01,1384.0911865234375,1449.330026342041,1165.227415153949,1192.8439091701546,58090866
2018-02-01,1352.9156494140625,1421.9867389986698,1289.3719882613332,1392.566323709042,46273616
2018-03-01,1270.0479736328125,1393.903497419649,1239.9144040004217,1359.1339186544642,145325896
2018-04-01,1574.4822998046875,1586.9190658056461,1265.9691423842794,1265.9691423842794,116302252
2018-05-01,1552.1943359375,1638.0930075310428,1514.1260380874462,1574.482528298516,65337535
2018-06-01,1661.0277099609375,1694.6483171345126,1538.231690678984,1576.7515103620535,74257498
2018-07-01,1744.13525390625,1811.376468955371,1655.0497135338337,1664.8482483897503,86782242
2018-08-01,1872.1341552734375,1884.3845442907812,1751.973202029431,1756.4319073273637,42262316
2018-09-01,1966.9837646484375,1992.3850777222367,1817.8634525851412,1877.8989514482193,44640172
2018-10-01,1745.8028564453125,2050.0786192150667,1607.2663338937402,1973.4691636442356,68060513
2018-11-01,1776.6500244140625,1802.601345741081,1610.787231584857,1754.4447419421504,52728186
2018-12-01,1708.7706298828125,1832.1183141375961,1688.19005737153,1790.867035864251,49342879
2019-01-01,1818.03662109375,1823.1366416584447,1631.9995287131912,1711.4331340930369,69895226
2019-02-01,1794.208251953125,1897.7837642705674,1701.8045098707616,1817.7728559117927,62771882
2019-03-01,1810.6717529296875,1871.5505653436005,1771.231669369131,1804.7014837928634,53475963
2019-04-01,2044.68896484375,2050.6591230360477,1815.5111266597642,1818.224895160003,67089639
2019-05-01,1986.975830078125,2044.6886762055879,1838.351752026132,2044.6886762055879,60480346
2019-06-01,2014.701904296875,2073.771649092568,1937.7214621757698,1991.0017010480883,46280351
2019-07-01,2011.399658203125,2059.822163820713,1878.5344279021406,2038.1186632821766,60441617
2019-08-01,2065.364013671875,2085.838411888857,1959.0154146716884,2010.887163083035,44449609
2019-09-01,1918.843994140625,2098.8183600108528,1805.2287906834645,2065.3646337823952,56752600
2019-10-01,2074.55029296875,2088.5351462036238,1759.5265727286633,1915.7816281539003,73272404
2019-11-01,1881.3487548828125,2084.533504131693,1864.6725315899182,2074.4544410347926,59754775
2019-12-01,1980.71923828125,2058.6029127304428,1817.8965894964526,1887.5337572392602,86634118
2020-01-01,1904.9892578125,2070.7898422565427,1898.1630263027541,1986.4922026602585,63370917
2020-02-01,1836.856201171875,2047.9410437290805,1827.534832744785,1909.7279822576786,50645330
2020-03-01,1677.0157470703125,1972.4060122253477,1383.0949463489103,1868.8610103031465,115636914
2020-04-01,1863.5052490234375,1879.7402555535343,1526.3638886138442,1689.083552415007,88919456
2020-05-01,1824.560302734375,1879.7407057816092,1725.4391105510056,1863.505695362967,65345631
2020-06-01,1926.1326904296875,1972.2474790953518,1832.6545181450413,1840.8876563788695,73992134
2020-07-01,2116.656005859375,2187.724675840008,1929.3356503008042,1929.521162647146,106379633
2020-08-01,2098.948486328125,2164.7367709256287,2061.0097552483126,2129.82011652344,65560742
2020-09-01,2317.513671875,2375.816440891531,2084.116440304051,2109.873778623438,116405821
2020-10-01,2477.963134765625,2682.67383973543,2317.514087266047,2333.9727340505824,128617294
2020-11-01,2502.3486328125,2562.440952615407,2428.015569958774,2483.998882637384,65135883
2020-12-01,2673.333251953125,2756.6779354696096,2450.8005667817756,2501.7412564780097,62832148
2021-01-01,2905.48486328125,3118.819221136776,2688.508415587147,2689.4422497016267,84685394
2021-02-01,2707.940185546875,3036.8076005217386,2694.5608965223523,2900.395409451143,65464843
2021-03-01,2973.232666015625,2998.6344231932553,2714.9571031637706,2737.598852500301,71839377
2021-04-01,2840.18798828125,3138.3674541974588,2825.5457646769482,2985.6289290042428,61328558
2021-05-01,2955.736083984375,3010.5629926534084,2810.5760950760123,2830.1302781375193,43538924
2021-06-01,3145.6337890625,3196.309827032961,2928.6854226794253,2979.0795878993463,45079239
2021-07-01,2977.998046875,3172.1938988929674,2945.0444158588534,3157.150892851981,44349890
2021-08-01,3567.7431640625,3584.3738313831764,2984.0728773105734,2996.3219923737365,56678047
2021-09-01,3557.473388671875,3751.7631820933843,3492.8828068111197,3576.742145847049,50565601
2021-10-01,3201.494873046875,3759.4420076002484,3190.376398813943,3563.3149102038174,71251894
2021-11-01,3331.685302734375,3375.489247130177,3215.850715007151,3245.5882126879483,43267875
2021-12-01,3529.18017578125,3549.6187126125287,3313.7483450623445,3337.208018373747,44724473
2022-01-01,3527.198486328125,3816.7851402407787,3422.267668716243,3540.1791431864754,66332036
2022-02-01,3361.229736328125,3671.705202458057,3206.98515663116,3565.3132294312622,66967591
2022-03-01,3536.89501953125,3574.2977582172534,3245.2392239017527,3361.2300351182707,50559459
2022-04-01,3354.137451171875,3627.3522182265588,3252.4266632236063,3544.508230203817,43295317
2022-05-01,3181.6875,3355.3190609185394,2982.8053928518866,3328.7919495477554,51124294
2022-06-01,3110.52978515625,3310.65625493523,2878.9371349090006,3225.635761717083,50689330
2022-07-01,3143.662353515625,3173.272035542392,2811.4828445714625,3103.77042780324,59847596
2022-08-01,3065.3310546875,3273.002119851697,2941.0912809143556,3175.920380266816,34342786
2022-09-01,2868.113037109375,3121.3179998258342,2793.2255085077436,3045.1416816795686,53936799
2022-10-01,3048.148681640625,3053.7331258426584,2838.9503958287173,2858.996783963352,36559310
2022-11-01,3245.200439453125,3281.760099870996,3030.1966811671537,3076.4706448047,35504157
2022-12-01,3116.858642578125,3330.5702824323325,3027.8041232086334,3277.931959003086,32369777
2023-01-01,3214.478759765625,3309.9455358837913,3062.5933190790156,3120.9740042239596,39921886
2023-02-01,3178.132080078125,3429.6215800157916,3165.7085082433923,3226.242621984086,31342992
2023-03-01,3075.531005859375,3266.486623794036,2969.1888954169885,3187.8691923597285,39995219
2023-04-01,3088.338134765625,3139.8543596748905,2945.3972690111545,3093.8062955392224,43824242
2023-05-01,3155.731689453125,3234.8768070636684,3044.1129965682508,3088.3384226392986,36616015
2023-06-01,3167.962890625,3204.1777741502005,3027.660196173064,3179.235072914301,38361975
2023-07-01,3306.726806640625,3430.86975858012,3141.122410253066,3203.1697008914534,47658115
2023-08-01,3252.68115234375,3381.7011033358035,3239.9388879854014,3309.0758977829882,35920566
2023-09-01,3419.15234375,3521.0407768661576,3252.68107374204,3261.595666991809,38442941
2023-10-01,3264.259765625,3564.886583371985,3226.711694109462,3419.151711394358,39818106
2023-11-01,3388.16796875,3442.9598993644477,3216.60277279788,3259.3483245958582,36207838
2023-12-01,3685.249755859375,3816.983883461754,3390.548431878814,3400.214709115841,45572195
